Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00 4194304/718415314     combineRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [5]
                0.00    0.00 4194306/718415314     afterFFTScale(std::vector<double, std::allocator<double> >&, int) [20]
                0.01    0.00 5629291/718415314     scaleAndDenormalize(std::vector<double, std::allocator<double> >&, std::vector<short, std::allocator<short> >&) [11]
                0.02    0.00 16777216/718415314     complexMultiplication(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int) [6]
                0.69    0.00 685744128/718415314     fft(std::vector<double, std::allocator<double> >&, int, int) [2]
[3]     13.6    0.72    0.00 718415314         std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
-----------------------------------------------
                0.02    0.02 1876071/12582915     normalize(std::vector<short, std::allocator<short> >&, std::vector<double, std::allocator<double> >&, int) [10]
                0.05    0.03 4194305/12582915     complexMultiplication(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int) [6]
                0.07    0.05 6512539/12582915     combineRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [5]
[4]      4.5    0.14    0.10 12582915         std::vector<double, std::allocator<double> >::push_back(double&&) [4]
                0.02    0.07 12582915/12582915     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
                0.02    0.00 12582915/12582915     std::remove_reference<double&>::type&& std::move<double&>(double&) [18]
-----------------------------------------------
                0.00    0.14       1/1           main [1]
[5]      2.7    0.00    0.14       1         combineRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [5]
                0.07    0.05 6512539/12582915     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
                0.01    0.01 4194304/6070373     std::vector<double, std::allocator<double> >::push_back(double const&) [13]
                0.00    0.00 4194304/718415314     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
                0.00    0.00 2318236/2318796     std::vector<double, std::allocator<double> >::size() const [50]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_integer<unsigned long>::__value, double>::__type std::log2<unsigned long>(unsigned long) [186]
                0.00    0.00       1/1           __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int) [185]
-----------------------------------------------
                0.02    0.10       1/1           main [1]
[6]      2.2    0.02    0.10       1         complexMultiplication(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int) [6]
                0.05    0.03 4194305/12582915     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
                0.02    0.00 16777216/718415314     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
-----------------------------------------------
                0.02    0.07 12582915/12582915     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
[7]      1.6    0.02    0.07 12582915         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
                0.00    0.07 12582801/12582915     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [8]
                0.00    0.00 12582915/37748859     double&& std::forward<double>(std::remove_reference<double>::type&) [24]
                0.00    0.00     114/114         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
                0.00    0.00     114/138         std::vector<double, std::allocator<double> >::end() [96]
-----------------------------------------------
                0.00    0.00     114/12582915     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
                0.00    0.07 12582801/12582915     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
[8]      1.3    0.00    0.07 12582915         void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [8]
                0.06    0.01 12582915/12582915     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [9]
                0.00    0.00 12582915/37748859     double&& std::forward<double>(std::remove_reference<double>::type&) [24]
-----------------------------------------------
                0.06    0.01 12582915/12582915     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [8]
[9]      1.2    0.06    0.01 12582915         void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [9]
                0.01    0.00 12582915/22405428     operator new(unsigned long, void*) [28]
                0.00    0.00 12582915/37748859     double&& std::forward<double>(std::remove_reference<double>::type&) [24]
-----------------------------------------------
                0.00    0.05       2/2           main [1]
[10]     0.9    0.00    0.05       2         normalize(std::vector<short, std::allocator<short> >&, std::vector<double, std::allocator<double> >&, int) [10]
                0.02    0.02 1876071/12582915     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
                0.01    0.00 1876071/1876071     std::vector<short, std::allocator<short> >::operator[](unsigned long) [26]
-----------------------------------------------
                0.00    0.03       1/1           main [1]
[11]     0.6    0.00    0.03       1         scaleAndDenormalize(std::vector<double, std::allocator<double> >&, std::vector<short, std::allocator<short> >&) [11]
                0.00    0.03 1876069/1876069     std::vector<short, std::allocator<short> >::push_back(short&&) [12]
                0.01    0.00 5629291/718415314     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
                0.00    0.00       1/2318796     std::vector<double, std::allocator<double> >::size() const [50]
-----------------------------------------------
                0.00    0.03 1876069/1876069     scaleAndDenormalize(std::vector<double, std::allocator<double> >&, std::vector<short, std::allocator<short> >&) [11]
[12]     0.5    0.00    0.03 1876069         std::vector<short, std::allocator<short> >::push_back(short&&) [12]
                0.01    0.01 1876069/1876069     void std::vector<short, std::allocator<short> >::emplace_back<short>(short&&) [17]
                0.01    0.00 1876069/1876069     std::remove_reference<short&>::type&& std::move<short&>(short&) [27]
-----------------------------------------------
                0.00    0.00 1876069/6070373     splitRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int) [30]
                0.01    0.01 4194304/6070373     combineRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [5]
[13]     0.4    0.01    0.01 6070373         std::vector<double, std::allocator<double> >::push_back(double const&) [13]
                0.00    0.01 6070349/6070373     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [22]
                0.00    0.00      24/24          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00      24/138         std::vector<double, std::allocator<double> >::end() [96]
-----------------------------------------------
                0.00    0.02 1876071/1876071     parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [15]
[14]     0.4    0.00    0.02 1876071         std::vector<short, std::allocator<short> >::push_back(short const&) [14]
                0.01    0.00 1876031/1876071     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [23]
                0.00    0.01      40/40          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
                0.00    0.00      40/62          std::vector<short, std::allocator<short> >::end() [119]
-----------------------------------------------
                0.00    0.02       2/2           main [1]
[15]     0.4    0.00    0.02       2         parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [15]
                0.00    0.02 1876071/1876071     std::vector<short, std::allocator<short> >::push_back(short const&) [14]
                0.00    0.00 5628241/5628297     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [47]
                0.00    0.00 1876097/1876115     std::vector<unsigned char, std::allocator<unsigned char> >::size() const [51]
                0.00    0.00      18/18          swapEndian(std::vector<unsigned char, std::allocator<unsigned char> >&) [121]
                0.00    0.00       8/8           std::vector<unsigned char, std::allocator<unsigned char> >::end() [127]
                0.00    0.00       8/8           std::vector<unsigned char, std::allocator<unsigned char> >::begin() [128]
                0.00    0.00       8/8           char* std::copy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [132]
                0.00    0.00       2/3           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [154]
-----------------------------------------------
                0.01    0.01       1/1           main [1]
[16]     0.4    0.01    0.01       1         writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [16]
                0.01    0.00 1876078/1876078     itoa(unsigned int, unsigned char*) [25]
                0.00    0.00 1876069/1876069     std::vector<short, std::allocator<short> >::operator[](unsigned long) const [52]
                0.00    0.00       1/3           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [154]
                0.00    0.00       1/249         std::vector<short, std::allocator<short> >::size() const [75]
-----------------------------------------------
                0.01    0.01 1876069/1876069     std::vector<short, std::allocator<short> >::push_back(short&&) [12]
[17]     0.3    0.01    0.01 1876069         void std::vector<short, std::allocator<short> >::emplace_back<short>(short&&) [17]
                0.00    0.01      22/22          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00 1876047/1876069     void std::allocator_traits<std::allocator<short> >::construct<short, short>(std::allocator<short>&, short*, short&&) [35]
                0.00    0.00 1876069/5628229     short&& std::forward<short>(std::remove_reference<short>::type&) [48]
                0.00    0.00      22/62          std::vector<short, std::allocator<short> >::end() [119]
-----------------------------------------------
                0.02    0.00 12582915/12582915     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
[18]     0.3    0.02    0.00 12582915         std::remove_reference<double&>::type&& std::move<double&>(double&) [18]
-----------------------------------------------
                0.00    0.00       3/65          std::_Vector_base<short, std::allocator<short> >::~_Vector_base() [36]
                0.00    0.00      22/65          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.01    0.00      40/65          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
[19]     0.3    0.01    0.01      65         std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [19]
                0.01    0.00      62/62          std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long) [32]
-----------------------------------------------
                0.01    0.00       1/1           main [1]
[20]     0.3    0.01    0.00       1         afterFFTScale(std::vector<double, std::allocator<double> >&, int) [20]
                0.00    0.00 4194306/718415314     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
-----------------------------------------------
                0.01    0.00 6070373/6070373     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [22]
[21]     0.2    0.01    0.00 6070373         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [21]
                0.00    0.00 6070373/22405428     operator new(unsigned long, void*) [28]
                0.00    0.00 6070373/12140770     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [46]
-----------------------------------------------
                0.00    0.00      24/6070373     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.01 6070349/6070373     std::vector<double, std::allocator<double> >::push_back(double const&) [13]
[22]     0.2    0.00    0.01 6070373         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [22]
                0.01    0.00 6070373/6070373     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [21]
                0.00    0.00 6070373/12140770     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [46]
-----------------------------------------------
                0.00    0.00      40/1876071     void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
                0.01    0.00 1876031/1876071     std::vector<short, std::allocator<short> >::push_back(short const&) [14]
[23]     0.2    0.01    0.00 1876071         void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [23]
                0.00    0.00 1876071/1876071     void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [33]
                0.00    0.00 1876071/3752182     short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [49]
-----------------------------------------------
                0.00    0.00     114/37748859     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
                0.00    0.00 12582915/37748859     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
                0.00    0.00 12582915/37748859     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [8]
                0.00    0.00 12582915/37748859     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [9]
[24]     0.2    0.01    0.00 37748859         double&& std::forward<double>(std::remove_reference<double>::type&) [24]
-----------------------------------------------
                0.01    0.00 1876078/1876078     writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [16]
[25]     0.2    0.01    0.00 1876078         itoa(unsigned int, unsigned char*) [25]
-----------------------------------------------
                0.01    0.00 1876071/1876071     normalize(std::vector<short, std::allocator<short> >&, std::vector<double, std::allocator<double> >&, int) [10]
[26]     0.2    0.01    0.00 1876071         std::vector<short, std::allocator<short> >::operator[](unsigned long) [26]
-----------------------------------------------
                0.01    0.00 1876069/1876069     std::vector<short, std::allocator<short> >::push_back(short&&) [12]
[27]     0.2    0.01    0.00 1876069         std::remove_reference<short&>::type&& std::move<short&>(short&) [27]
-----------------------------------------------
                0.00    0.00 1876069/22405428     void __gnu_cxx::new_allocator<short>::construct<short, short>(short*, short&&) [34]
                0.00    0.00 1876071/22405428     void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [33]
                0.00    0.00 6070373/22405428     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [21]
                0.01    0.00 12582915/22405428     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [9]
[28]     0.2    0.01    0.00 22405428         operator new(unsigned long, void*) [28]
-----------------------------------------------
                0.00    0.01      40/40          std::vector<short, std::allocator<short> >::push_back(short const&) [14]
[29]     0.2    0.00    0.01      40         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
                0.01    0.00      40/65          std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [19]
                0.00    0.00      40/1876071     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [23]
                0.00    0.00     120/189         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [83]
                0.00    0.00      80/248         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [76]
                0.00    0.00      80/124         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [108]
                0.00    0.00      40/62          std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [116]
                0.00    0.00      40/62          std::vector<short, std::allocator<short> >::begin() [120]
                0.00    0.00      40/62          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [115]
                0.00    0.00      40/62          std::_Vector_base<short, std::allocator<short> >::_M_allocate(unsigned long) [117]
                0.00    0.00      40/3752182     short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [49]
                0.00    0.00      40/65          void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [112]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[30]     0.2    0.00    0.01       1         splitRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int) [30]
                0.00    0.00 1876069/6070373     std::vector<double, std::allocator<double> >::push_back(double const&) [13]
                0.00    0.00 1876069/718415314     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
-----------------------------------------------
                0.00    0.01      22/22          void std::vector<short, std::allocator<short> >::emplace_back<short>(short&&) [17]
[31]     0.1    0.00    0.01      22         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00      22/65          std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [19]
                0.00    0.00      22/1876069     void std::allocator_traits<std::allocator<short> >::construct<short, short>(std::allocator<short>&, short*, short&&) [35]
                0.00    0.00      66/189         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [83]
                0.00    0.00      44/248         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [76]
                0.00    0.00      44/124         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [108]
                0.00    0.00      22/62          std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [116]
                0.00    0.00      22/62          std::vector<short, std::allocator<short> >::begin() [120]
                0.00    0.00      22/62          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [115]
                0.00    0.00      22/62          std::_Vector_base<short, std::allocator<short> >::_M_allocate(unsigned long) [117]
                0.00    0.00      22/5628229     short&& std::forward<short>(std::remove_reference<short>::type&) [48]
                0.00    0.00      22/65          void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [112]
-----------------------------------------------
                0.01    0.00      62/62          std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [19]
[32]     0.1    0.01    0.00      62         std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long) [32]
                0.00    0.00      62/62          __gnu_cxx::new_allocator<short>::deallocate(short*, unsigned long) [113]
-----------------------------------------------
                0.00    0.00 1876071/1876071     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [23]
[33]     0.0    0.00    0.00 1876071         void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [33]
                0.00    0.00 1876071/22405428     operator new(unsigned long, void*) [28]
                0.00    0.00 1876071/3752182     short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [49]
-----------------------------------------------
                0.00    0.00 1876069/1876069     void std::allocator_traits<std::allocator<short> >::construct<short, short>(std::allocator<short>&, short*, short&&) [35]
[34]     0.0    0.00    0.00 1876069         void __gnu_cxx::new_allocator<short>::construct<short, short>(short*, short&&) [34]
                0.00    0.00 1876069/22405428     operator new(unsigned long, void*) [28]
                0.00    0.00 1876069/5628229     short&& std::forward<short>(std::remove_reference<short>::type&) [48]
-----------------------------------------------
                0.00    0.00      22/1876069     void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00 1876047/1876069     void std::vector<short, std::allocator<short> >::emplace_back<short>(short&&) [17]
[35]     0.0    0.00    0.00 1876069         void std::allocator_traits<std::allocator<short> >::construct<short, short>(std::allocator<short>&, short*, short&&) [35]
                0.00    0.00 1876069/1876069     void __gnu_cxx::new_allocator<short>::construct<short, short>(short*, short&&) [34]
                0.00    0.00 1876069/5628229     short&& std::forward<short>(std::remove_reference<short>::type&) [48]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<short, std::allocator<short> >::~vector() [37]
[36]     0.0    0.00    0.00       3         std::_Vector_base<short, std::allocator<short> >::~_Vector_base() [36]
                0.00    0.00       3/65          std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [19]
                0.00    0.00       3/3           std::_Vector_base<short, std::allocator<short> >::_Vector_impl::~_Vector_impl() [151]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[37]     0.0    0.00    0.00       3         std::vector<short, std::allocator<short> >::~vector() [37]
                0.00    0.00       3/3           std::_Vector_base<short, std::allocator<short> >::~_Vector_base() [36]
                0.00    0.00       3/189         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [83]
                0.00    0.00       3/65          void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [112]
-----------------------------------------------
                0.00    0.00     114/114         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
[38]     0.0    0.00    0.00     114         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
                0.00    0.00     114/12582915     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [8]
                0.00    0.00     114/37748859     double&& std::forward<double>(std::remove_reference<double>::type&) [24]
                0.00    0.00     342/420         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [60]
                0.00    0.00     228/552         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [54]
                0.00    0.00     228/276         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [73]
                0.00    0.00     114/138         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
                0.00    0.00     114/138         std::vector<double, std::allocator<double> >::begin() [97]
                0.00    0.00     114/138         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [91]
                0.00    0.00     114/138         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [93]
                0.00    0.00     114/144         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [88]
                0.00    0.00     114/144         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<double, std::allocator<double> >::push_back(double const&) [13]
[39]     0.0    0.00    0.00      24         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00      24/6070373     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [22]
                0.00    0.00      72/420         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [60]
                0.00    0.00      48/552         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [54]
                0.00    0.00      48/276         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [73]
                0.00    0.00      24/138         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
                0.00    0.00      24/138         std::vector<double, std::allocator<double> >::begin() [97]
                0.00    0.00      24/138         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [91]
                0.00    0.00      24/138         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [93]
                0.00    0.00      24/12140770     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [46]
                0.00    0.00      24/144         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [88]
                0.00    0.00      24/144         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00      24/12140770     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00 6070373/12140770     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [22]
                0.00    0.00 6070373/12140770     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [21]
[46]     0.0    0.00    0.00 12140770         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [46]
-----------------------------------------------
                0.00    0.00      56/5628297     swapEndian(std::vector<unsigned char, std::allocator<unsigned char> >&) [121]
                0.00    0.00 5628241/5628297     parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [15]
[47]     0.0    0.00    0.00 5628297         std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [47]
-----------------------------------------------
                0.00    0.00      22/5628229     void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00 1876069/5628229     void std::vector<short, std::allocator<short> >::emplace_back<short>(short&&) [17]
                0.00    0.00 1876069/5628229     void std::allocator_traits<std::allocator<short> >::construct<short, short>(std::allocator<short>&, short*, short&&) [35]
                0.00    0.00 1876069/5628229     void __gnu_cxx::new_allocator<short>::construct<short, short>(short*, short&&) [34]
[48]     0.0    0.00    0.00 5628229         short&& std::forward<short>(std::remove_reference<short>::type&) [48]
-----------------------------------------------
                0.00    0.00      40/3752182     void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
                0.00    0.00 1876071/3752182     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [23]
                0.00    0.00 1876071/3752182     void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [33]
[49]     0.0    0.00    0.00 3752182         short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [49]
-----------------------------------------------
                0.00    0.00       1/2318796     scaleAndDenormalize(std::vector<double, std::allocator<double> >&, std::vector<short, std::allocator<short> >&) [11]
                0.00    0.00       7/2318796     main [1]
                0.00    0.00     552/2318796     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
                0.00    0.00 2318236/2318796     combineRealAndImaginary(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [5]
[50]     0.0    0.00    0.00 2318796         std::vector<double, std::allocator<double> >::size() const [50]
-----------------------------------------------
                0.00    0.00      18/1876115     swapEndian(std::vector<unsigned char, std::allocator<unsigned char> >&) [121]
                0.00    0.00 1876097/1876115     parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [15]
[51]     0.0    0.00    0.00 1876115         std::vector<unsigned char, std::allocator<unsigned char> >::size() const [51]
