Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
               25.88    0.03 1876071/1876071     normalize(std::vector<short, std::allocator<short> >&, std::vector<double, std::allocator<double> >&, int) [5]
[4]      3.4   25.88    0.03 1876071         std::vector<double, std::allocator<double> >::push_back(double&&) [4]
                0.00    0.03 1876071/1876071     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [8]
                0.00    0.00 1876071/1876071     std::remove_reference<double&>::type&& std::move<double&>(double&) [40]
-----------------------------------------------
                0.00   25.91       2/2           main [1]
[5]      3.4    0.00   25.91       2         normalize(std::vector<short, std::allocator<short> >&, std::vector<double, std::allocator<double> >&, int) [5]
               25.88    0.03 1876071/1876071     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
                0.00    0.00 1876071/3752141     std::vector<short, std::allocator<short> >::operator[](unsigned long) [34]
-----------------------------------------------
                0.00    0.27       1/1           main [1]
[6]      0.0    0.00    0.27       1         scaleDown(std::vector<double, std::allocator<double> >&) [6]
                0.27    0.00 5629265/7891854877     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
                0.00    0.00       1/161         std::vector<double, std::allocator<double> >::size() const [44]
-----------------------------------------------
                0.00    0.09       1/1           main [1]
[7]      0.0    0.00    0.09       1         denormalize(std::vector<double, std::allocator<double> >&, std::vector<short, std::allocator<short> >&, int) [7]
                0.09    0.00 1876070/7891854877     std::vector<double, std::allocator<double> >::operator[](unsigned long) [3]
                0.00    0.00 1876070/3752141     std::vector<short, std::allocator<short> >::operator[](unsigned long) [34]
-----------------------------------------------
                0.00    0.03 1876071/1876071     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
[8]      0.0    0.00    0.03 1876071         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [8]
                0.00    0.03 1876031/1876071     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [9]
                0.00    0.00 1876071/5628253     double&& std::forward<double>(std::remove_reference<double>::type&) [11]
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::end() [109]
-----------------------------------------------
                0.00    0.00      40/1876071     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
                0.00    0.03 1876031/1876071     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [8]
[9]      0.0    0.00    0.03 1876071         void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [9]
                0.02    0.00 1876071/1876071     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [10]
                0.00    0.00 1876071/5628253     double&& std::forward<double>(std::remove_reference<double>::type&) [11]
-----------------------------------------------
                0.02    0.00 1876071/1876071     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [9]
[10]     0.0    0.02    0.00 1876071         void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [10]
                0.00    0.00 1876071/5628253     double&& std::forward<double>(std::remove_reference<double>::type&) [11]
                0.00    0.00 1876071/3752142     operator new(unsigned long, void*) [33]
-----------------------------------------------
                0.00    0.00      40/5628253     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
                0.00    0.00 1876071/5628253     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [8]
                0.00    0.00 1876071/5628253     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [9]
                0.00    0.00 1876071/5628253     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [10]
[11]     0.0    0.01    0.00 5628253         double&& std::forward<double>(std::remove_reference<double>::type&) [11]
-----------------------------------------------
                0.01    0.00       2/2           __static_initialization_and_destruction_0(int, int) [14]
[12]     0.0    0.01    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, std::allocator<unsigned char> const&) [12]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [160]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_initialize(unsigned long) [168]
-----------------------------------------------
                0.00    0.01       1/1           __libc_csu_init [23]
[13]     0.0    0.00    0.01       1         _GLOBAL__sub_I_buffer4 [13]
                0.00    0.01       1/1           __static_initialization_and_destruction_0(int, int) [14]
-----------------------------------------------
                0.00    0.01       1/1           _GLOBAL__sub_I_buffer4 [13]
[14]     0.0    0.00    0.01       1         __static_initialization_and_destruction_0(int, int) [14]
                0.01    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, std::allocator<unsigned char> const&) [12]
                0.00    0.00       2/2           std::allocator<unsigned char>::allocator() [151]
                0.00    0.00       2/4           std::allocator<unsigned char>::~allocator() [130]
-----------------------------------------------
                0.01    0.00       1/1           main [1]
[15]     0.0    0.01    0.00       1         writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [15]
                0.00    0.00 1876079/1876079     itoa(unsigned int, unsigned char*) [36]
                0.00    0.00 1876070/1876070     std::vector<short, std::allocator<short> >::operator[](unsigned long) const [41]
                0.00    0.00       1/3           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [143]
                0.00    0.00       1/161         std::vector<short, std::allocator<short> >::size() const [45]
-----------------------------------------------
                0.00    0.01       1/1           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [20]
[16]     0.0    0.00    0.01       1         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [16]
                0.00    0.01       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [18]
[17]     0.0    0.00    0.01       1         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [17]
                0.00    0.01       1/1           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [21]
                0.00    0.00       1/124         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[18]     0.0    0.00    0.01       1         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [18]
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [17]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [184]
-----------------------------------------------
                0.01    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
[19]     0.0    0.01    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [19]
-----------------------------------------------
                0.00    0.01       1/1           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [21]
[20]     0.0    0.00    0.01       1         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [20]
                0.00    0.01       1/1           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [16]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [17]
[21]     0.0    0.00    0.01       1         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [21]
                0.00    0.01       1/1           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [20]
-----------------------------------------------
                0.00    0.01       1/1           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [16]
[22]     0.0    0.00    0.01       1         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
                0.01    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [19]
                0.00    0.00       1/241         double* std::__niter_base<double*>(double*) [42]
-----------------------------------------------
                                                 <spontaneous>
[23]     0.0    0.00    0.01                 __libc_csu_init [23]
                0.00    0.01       1/1           _GLOBAL__sub_I_buffer4 [13]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [8]
[24]     0.0    0.00    0.00      40         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
                0.00    0.00      40/1876071     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [9]
                0.00    0.00      40/5628253     double&& std::forward<double>(std::remove_reference<double>::type&) [11]
                0.00    0.00     120/124         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
                0.00    0.00      80/160         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [46]
                0.00    0.00      80/80          double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [82]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::begin() [110]
                0.00    0.00      40/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [105]
                0.00    0.00      40/41          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [99]
                0.00    0.00      40/43          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [92]
                0.00    0.00      40/43          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00      56/5628297     swapEndian(std::vector<unsigned char, std::allocator<unsigned char> >&) [114]
                0.00    0.00 5628241/5628297     parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[31]     0.0    0.00    0.00 5628297         std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [31]
-----------------------------------------------
                0.00    0.00      40/3752182     void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
                0.00    0.00 1876071/3752182     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [38]
                0.00    0.00 1876071/3752182     void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [37]
[32]     0.0    0.00    0.00 3752182         short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [32]
-----------------------------------------------
                0.00    0.00 1876071/3752142     void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [37]
                0.00    0.00 1876071/3752142     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [10]
[33]     0.0    0.00    0.00 3752142         operator new(unsigned long, void*) [33]
-----------------------------------------------
                0.00    0.00 1876070/3752141     denormalize(std::vector<double, std::allocator<double> >&, std::vector<short, std::allocator<short> >&, int) [7]
                0.00    0.00 1876071/3752141     normalize(std::vector<short, std::allocator<short> >&, std::vector<double, std::allocator<double> >&, int) [5]
[34]     0.0    0.00    0.00 3752141         std::vector<short, std::allocator<short> >::operator[](unsigned long) [34]
-----------------------------------------------
                0.00    0.00      18/1876115     swapEndian(std::vector<unsigned char, std::allocator<unsigned char> >&) [114]
                0.00    0.00 1876097/1876115     parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[35]     0.0    0.00    0.00 1876115         std::vector<unsigned char, std::allocator<unsigned char> >::size() const [35]
-----------------------------------------------
                0.00    0.00 1876079/1876079     writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [15]
[36]     0.0    0.00    0.00 1876079         itoa(unsigned int, unsigned char*) [36]
-----------------------------------------------
                0.00    0.00 1876071/1876071     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [38]
[37]     0.0    0.00    0.00 1876071         void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [37]
                0.00    0.00 1876071/3752182     short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [32]
                0.00    0.00 1876071/3752142     operator new(unsigned long, void*) [33]
-----------------------------------------------
                0.00    0.00      40/1876071     void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
                0.00    0.00 1876031/1876071     std::vector<short, std::allocator<short> >::push_back(short const&) [39]
[38]     0.0    0.00    0.00 1876071         void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [38]
                0.00    0.00 1876071/3752182     short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [32]
                0.00    0.00 1876071/1876071     void __gnu_cxx::new_allocator<short>::construct<short, short const&>(short*, short const&) [37]
-----------------------------------------------
                0.00    0.00 1876071/1876071     parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[39]     0.0    0.00    0.00 1876071         std::vector<short, std::allocator<short> >::push_back(short const&) [39]
                0.00    0.00 1876031/1876071     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [38]
                0.00    0.00      40/40          std::vector<short, std::allocator<short> >::end() [112]
                0.00    0.00      40/40          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
-----------------------------------------------
                0.00    0.00 1876071/1876071     std::vector<double, std::allocator<double> >::push_back(double&&) [4]
[40]     0.0    0.00    0.00 1876071         std::remove_reference<double&>::type&& std::move<double&>(double&) [40]
-----------------------------------------------
                0.00    0.00 1876070/1876070     writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [15]
[41]     0.0    0.00    0.00 1876070         std::vector<short, std::allocator<short> >::operator[](unsigned long) const [41]
-----------------------------------------------
                0.00    0.00       1/241         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
                0.00    0.00     240/241         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [76]
[42]     0.0    0.00    0.00     241         double* std::__niter_base<double*>(double*) [42]
-----------------------------------------------
                0.00    0.00       1/241         short* std::fill_n<short*, unsigned long, short>(short*, unsigned long, short const&) [194]
                0.00    0.00     240/241         short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [77]
[43]     0.0    0.00    0.00     241         short* std::__niter_base<short*>(short*) [43]
-----------------------------------------------
                0.00    0.00       1/161         scaleDown(std::vector<double, std::allocator<double> >&) [6]
                0.00    0.00     160/161         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [107]
[44]     0.0    0.00    0.00     161         std::vector<double, std::allocator<double> >::size() const [44]
-----------------------------------------------
                0.00    0.00       1/161         writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [15]
                0.00    0.00     160/161         std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [108]
[45]     0.0    0.00    0.00     161         std::vector<short, std::allocator<short> >::size() const [45]
-----------------------------------------------
                0.00    0.00      80/160         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
                0.00    0.00      80/160         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [105]
[46]     0.0    0.00    0.00     160         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [46]
-----------------------------------------------
                0.00    0.00      80/160         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
                0.00    0.00      80/160         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [106]
[47]     0.0    0.00    0.00     160         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [47]
-----------------------------------------------
                0.00    0.00     160/160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [52]
[48]     0.0    0.00    0.00     160         std::move_iterator<double*>::base() const [48]
-----------------------------------------------
                0.00    0.00     160/160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [54]
[49]     0.0    0.00    0.00     160         std::move_iterator<short*>::base() const [49]
-----------------------------------------------
                0.00    0.00     160/160         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [56]
[50]     0.0    0.00    0.00     160         std::move_iterator<double*>::move_iterator(double*) [50]
-----------------------------------------------
                0.00    0.00     160/160         std::move_iterator<short*> std::__make_move_if_noexcept_iterator<short, std::move_iterator<short*> >(short*) [57]
[51]     0.0    0.00    0.00     160         std::move_iterator<short*>::move_iterator(short*) [51]
-----------------------------------------------
                0.00    0.00     160/160         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [85]
[52]     0.0    0.00    0.00     160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [52]
                0.00    0.00     160/160         std::move_iterator<double*>::base() const [48]
                0.00    0.00     160/160         double* std::__miter_base<double*>(double*) [53]
-----------------------------------------------
                0.00    0.00     160/160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [52]
[53]     0.0    0.00    0.00     160         double* std::__miter_base<double*>(double*) [53]
-----------------------------------------------
                0.00    0.00     160/160         short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [86]
[54]     0.0    0.00    0.00     160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [54]
                0.00    0.00     160/160         std::move_iterator<short*>::base() const [49]
                0.00    0.00     160/160         short* std::__miter_base<short*>(short*) [55]
-----------------------------------------------
                0.00    0.00     160/160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [54]
[55]     0.0    0.00    0.00     160         short* std::__miter_base<short*>(short*) [55]
-----------------------------------------------
                0.00    0.00     160/160         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [82]
[56]     0.0    0.00    0.00     160         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [56]
                0.00    0.00     160/160         std::move_iterator<double*>::move_iterator(double*) [50]
-----------------------------------------------
                0.00    0.00     160/160         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [83]
[57]     0.0    0.00    0.00     160         std::move_iterator<short*> std::__make_move_if_noexcept_iterator<short, std::move_iterator<short*> >(short*) [57]
                0.00    0.00     160/160         std::move_iterator<short*>::move_iterator(short*) [51]
-----------------------------------------------
                0.00    0.00       1/124         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [17]
                0.00    0.00       3/124         std::vector<double, std::allocator<double> >::~vector() [141]
                0.00    0.00     120/124         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[58]     0.0    0.00    0.00     124         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
-----------------------------------------------
                0.00    0.00       1/124         std::vector<short, std::allocator<short> >::_M_default_initialize(unsigned long) [189]
                0.00    0.00       3/124         std::vector<short, std::allocator<short> >::~vector() [142]
                0.00    0.00     120/124         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[59]     0.0    0.00    0.00     124         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [59]
-----------------------------------------------
                0.00    0.00      41/121         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [96]
                0.00    0.00      80/121         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [70]
[60]     0.0    0.00    0.00     121         __gnu_cxx::new_allocator<double>::max_size() const [60]
-----------------------------------------------
                0.00    0.00      41/121         __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*) [98]
                0.00    0.00      80/121         std::allocator_traits<std::allocator<short> >::max_size(std::allocator<short> const&) [71]
[61]     0.0    0.00    0.00     121         __gnu_cxx::new_allocator<short>::max_size() const [61]
-----------------------------------------------
                0.00    0.00      40/80          std::vector<double, std::allocator<double> >::end() [109]
                0.00    0.00      40/80          std::vector<double, std::allocator<double> >::begin() [110]
[62]     0.0    0.00    0.00      80         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [62]
-----------------------------------------------
                0.00    0.00      40/80          std::vector<short, std::allocator<short> >::end() [112]
                0.00    0.00      40/80          std::vector<short, std::allocator<short> >::begin() [113]
[63]     0.0    0.00    0.00      80         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::__normal_iterator(short* const&) [63]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<double, std::allocator<double> >::max_size() const [66]
[64]     0.0    0.00    0.00      80         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [64]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<short, std::allocator<short> >::max_size() const [67]
[65]     0.0    0.00    0.00      80         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() const [65]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [107]
[66]     0.0    0.00    0.00      80         std::vector<double, std::allocator<double> >::max_size() const [66]
                0.00    0.00      80/80          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [64]
                0.00    0.00      80/80          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [70]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [108]
[67]     0.0    0.00    0.00      80         std::vector<short, std::allocator<short> >::max_size() const [67]
                0.00    0.00      80/80          std::allocator_traits<std::allocator<short> >::max_size(std::allocator<short> const&) [71]
                0.00    0.00      80/80          std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() const [65]
-----------------------------------------------
                0.00    0.00      80/80          double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [74]
[68]     0.0    0.00    0.00      80         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [68]
-----------------------------------------------
                0.00    0.00      80/80          short* std::__copy_move_a<true, short*, short*>(short*, short*, short*) [75]
[69]     0.0    0.00    0.00      80         short* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<short>(short const*, short const*, short*) [69]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<double, std::allocator<double> >::max_size() const [66]
[70]     0.0    0.00    0.00      80         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [70]
                0.00    0.00      80/121         __gnu_cxx::new_allocator<double>::max_size() const [60]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<short, std::allocator<short> >::max_size() const [67]
[71]     0.0    0.00    0.00      80         std::allocator_traits<std::allocator<short> >::max_size(std::allocator<short> const&) [71]
                0.00    0.00      80/121         __gnu_cxx::new_allocator<short>::max_size() const [61]
-----------------------------------------------
                0.00    0.00      80/80          double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [78]
[72]     0.0    0.00    0.00      80         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [72]
                0.00    0.00      80/80          double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [85]
-----------------------------------------------
                0.00    0.00      80/80          short* std::uninitialized_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [79]
[73]     0.0    0.00    0.00      80         short* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [73]
                0.00    0.00      80/80          short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [86]
-----------------------------------------------
                0.00    0.00      80/80          double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [76]
[74]     0.0    0.00    0.00      80         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [74]
                0.00    0.00      80/80          double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [68]
-----------------------------------------------
                0.00    0.00      80/80          short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [77]
[75]     0.0    0.00    0.00      80         short* std::__copy_move_a<true, short*, short*>(short*, short*, short*) [75]
                0.00    0.00      80/80          short* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<short>(short const*, short const*, short*) [69]
-----------------------------------------------
                0.00    0.00      80/80          double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [85]
[76]     0.0    0.00    0.00      80         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [76]
                0.00    0.00     240/241         double* std::__niter_base<double*>(double*) [42]
                0.00    0.00      80/80          double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [74]
-----------------------------------------------
                0.00    0.00      80/80          short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [86]
[77]     0.0    0.00    0.00      80         short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [77]
                0.00    0.00     240/241         short* std::__niter_base<short*>(short*) [43]
                0.00    0.00      80/80          short* std::__copy_move_a<true, short*, short*>(short*, short*, short*) [75]
-----------------------------------------------
                0.00    0.00      80/80          double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [80]
[78]     0.0    0.00    0.00      80         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [78]
                0.00    0.00      80/80          double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [72]
-----------------------------------------------
